#ProfileFileVersion=2.6
#ProfilerVersion=2.6.2153
#Application=/home/lifxu/Desktop/github-test/PIM/rodinia/nw/nw.exe
#ApplicationArgs=2048 10 ./nw.cl
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Vendor=Advanced Micro Devices, Inc.
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Name=AMD Accelerated Parallel Processing
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLDriver Version=1124.2 (sse2,avx,fma4)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   NumberAppAddressBits=64
#Device Tahiti Platform Vendor=Advanced Micro Devices, Inc.
#Device Tahiti Platform Name=AMD Accelerated Parallel Processing
#Device Tahiti Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti CLDriver Version=1124.2 (VM)
#Device Tahiti CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti NumberAppAddressBits=32
#OS Version=CentOS release 6.4 (Final)
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, CallIndex, GlobalWorkSize, WorkGroupSize, Time, LocalMemSize, VGPRs, SGPRs, ScratchRegs, FCStacks, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, LDSInsts, VALUUtilization, VALUBusy, SALUBusy, FetchSize, CacheHit, MemUnitBusy, MemUnitStalled, WriteUnitStalled, LDSBankConflict, WriteSize, GDSInsts
nw_kernel2_pim__k2_Tahiti1, 585, 7153, 0, {    320       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        20.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.82,         0.63,        64.31,        37.08,         4.47,         0.13,         0.00,         0.20,         0.06,         0.00
nw_kernel2_pim__k2_Tahiti1, 586, 7154, 0, {    320       1       1}, {   16     1     1},         0.03541, 2304, 26, 24, 0, NA,        20.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.63,         0.48,        64.31,        37.08,         3.43,         0.10,         0.00,         0.15,         0.47,         0.00
nw_kernel2_pim__k2_Tahiti1, 587, 7155, 0, {    320       1       1}, {   16     1     1},         0.03822, 2304, 26, 24, 0, NA,        20.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.62,         0.48,        64.31,        37.08,         3.39,         0.10,         0.00,         0.15,         0.91,         0.00
nw_kernel2_pim__k2_Tahiti1, 588, 7156, 0, {    304       1       1}, {   16     1     1},         0.03852, 2304, 26, 24, 0, NA,        19.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.76,         0.58,        61.31,        37.74,         4.34,         0.13,         0.00,         0.19,         0.59,         0.00
nw_kernel2_pim__k2_Tahiti1, 589, 7157, 0, {    320       1       1}, {   16     1     1},         0.03556, 2304, 26, 24, 0, NA,        20.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.79,         0.61,        64.31,        37.08,         4.33,         0.13,         0.00,         0.19,         0.34,         0.00
nw_kernel2_pim__k2_Tahiti1, 590, 7158, 0, {    304       1       1}, {   16     1     1},         0.03541, 2304, 26, 24, 0, NA,        19.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.77,         0.59,        61.31,        37.74,         4.40,         0.13,         0.00,         0.19,         0.50,         0.00
nw_kernel2_pim__k2_Tahiti1, 591, 7159, 0, {    304       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,        19.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.60,         0.46,        61.31,        35.62,         3.45,         0.10,         0.00,         0.15,         0.47,         0.00
nw_kernel2_pim__k2_Tahiti1, 592, 7160, 0, {    304       1       1}, {   16     1     1},         0.03556, 2304, 26, 24, 0, NA,        19.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.77,         0.59,        61.31,        37.74,         4.42,         0.13,         0.00,         0.19,         0.56,         0.00
nw_kernel2_pim__k2_Tahiti1, 593, 7161, 0, {    304       1       1}, {   16     1     1},         0.03541, 2304, 26, 24, 0, NA,        19.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.78,         0.59,        61.31,        37.74,         4.46,         0.13,         0.00,         0.19,         0.75,         0.00
nw_kernel2_pim__k2_Tahiti1, 594, 7162, 0, {    304       1       1}, {   16     1     1},         0.03570, 2304, 26, 24, 0, NA,        19.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.59,         0.45,        61.31,        35.62,         3.39,         0.10,         0.00,         0.15,        27.31,         0.00
nw_kernel2_pim__k2_Tahiti1, 595, 7163, 0, {    304       1       1}, {   16     1     1},         0.03452, 2304, 26, 24, 0, NA,        19.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.64,         0.49,        61.31,        37.74,         3.74,         0.11,         0.00,         0.16,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 596, 7164, 0, {    304       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        19.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.64,         0.49,        61.31,        37.74,         3.74,         0.11,         0.00,         0.16,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 597, 7165, 0, {    288       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        18.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.74,         0.56,        58.31,        38.46,         4.53,         0.13,         0.00,         0.18,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 598, 7166, 0, {    304       1       1}, {   16     1     1},         0.03615, 2304, 26, 24, 0, NA,        19.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.63,         0.48,        61.31,        37.74,         3.63,         0.11,         0.00,         0.15,         0.53,         0.00
nw_kernel2_pim__k2_Tahiti1, 599, 7167, 0, {    288       1       1}, {   16     1     1},         0.03541, 2304, 26, 24, 0, NA,        18.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.62,         0.48,        58.31,        38.46,         3.76,         0.11,         0.00,         0.15,         0.12,         0.00
nw_kernel2_pim__k2_Tahiti1, 600, 7168, 0, {    288       1       1}, {   16     1     1},         0.03570, 2304, 26, 24, 0, NA,        18.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.58,         0.45,        58.31,        36.27,         3.53,         0.11,         0.00,         0.14,         0.06,         0.00
nw_kernel2_pim__k2_Tahiti1, 601, 7169, 0, {    288       1       1}, {   16     1     1},         0.03570, 2304, 26, 24, 0, NA,        18.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.72,         0.55,        58.31,        36.27,         4.37,         0.13,         0.00,         0.18,         0.72,         0.00
nw_kernel2_pim__k2_Tahiti1, 602, 7170, 0, {    288       1       1}, {   16     1     1},         0.03570, 2304, 26, 24, 0, NA,        18.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.71,         0.55,        58.31,        38.46,         4.36,         0.13,         0.00,         0.18,         0.25,         0.00
nw_kernel2_pim__k2_Tahiti1, 603, 7171, 0, {    288       1       1}, {   16     1     1},         0.03600, 2304, 26, 24, 0, NA,        18.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.62,         0.48,        58.31,        36.27,         3.76,         0.11,         0.00,         0.15,         0.09,         0.00
nw_kernel2_pim__k2_Tahiti1, 604, 7172, 0, {    288       1       1}, {   16     1     1},         0.03556, 2304, 26, 24, 0, NA,        18.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.72,         0.55,        58.31,        36.27,         4.34,         0.13,         0.00,         0.18,         0.62,         0.00
nw_kernel2_pim__k2_Tahiti1, 605, 7173, 0, {    288       1       1}, {   16     1     1},         0.03541, 2304, 26, 24, 0, NA,        18.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.71,         0.55,        58.31,        38.46,         4.32,         0.13,         0.00,         0.18,         0.16,         0.00
nw_kernel2_pim__k2_Tahiti1, 606, 7174, 0, {    272       1       1}, {   16     1     1},         0.03526, 2304, 26, 24, 0, NA,        17.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.68,         0.52,        55.31,        36.98,         4.39,         0.13,         0.00,         0.17,         0.16,         0.00
nw_kernel2_pim__k2_Tahiti1, 607, 7175, 0, {    288       1       1}, {   16     1     1},         0.03541, 2304, 26, 24, 0, NA,        18.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.73,         0.56,        58.31,        33.93,         4.40,         0.13,         0.00,         0.18,         0.03,         0.00
nw_kernel2_pim__k2_Tahiti1, 608, 7176, 0, {    272       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        17.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.69,         0.53,        55.31,        39.23,         4.46,         0.13,         0.00,         0.17,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 609, 7177, 0, {    272       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,        17.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.55,         0.42,        55.31,        39.23,         3.52,         0.11,         0.00,         0.13,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 610, 7178, 0, {    272       1       1}, {   16     1     1},         0.03526, 2304, 26, 24, 0, NA,        17.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.68,         0.52,        55.31,        34.56,         4.39,         0.13,         0.00,         0.17,         0.41,         0.00
nw_kernel2_pim__k2_Tahiti1, 611, 7179, 0, {    272       1       1}, {   16     1     1},         0.03526, 2304, 26, 24, 0, NA,        17.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.68,         0.52,        55.31,        39.23,         4.38,         0.13,         0.00,         0.17,         0.50,         0.00
nw_kernel2_pim__k2_Tahiti1, 612, 7180, 0, {    272       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,        17.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.52,         0.40,        55.31,        34.56,         3.35,         0.10,         3.19,         0.13,         0.47,         0.00
nw_kernel2_pim__k2_Tahiti1, 613, 7181, 0, {    272       1       1}, {   16     1     1},         0.03556, 2304, 26, 24, 0, NA,        17.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.68,         0.52,        55.31,        39.23,         4.38,         0.13,         0.00,         0.17,         0.53,         0.00
nw_kernel2_pim__k2_Tahiti1, 614, 7182, 0, {    272       1       1}, {   16     1     1},         0.03570, 2304, 26, 24, 0, NA,        17.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.53,         0.41,        55.31,        39.23,         3.42,         0.10,         0.00,         0.13,         0.12,         0.00
nw_kernel2_pim__k2_Tahiti1, 615, 7183, 0, {    256       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        16.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.51,         0.39,        52.31,        37.76,         3.44,         0.10,         0.00,         0.12,         0.03,         0.00
nw_kernel2_pim__k2_Tahiti1, 616, 7184, 0, {    272       1       1}, {   16     1     1},         0.03496, 2304, 26, 24, 0, NA,        17.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.69,         0.53,        55.31,        34.56,         4.45,         0.13,         0.00,         0.17,         0.12,         0.00
nw_kernel2_pim__k2_Tahiti1, 617, 7185, 0, {    256       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,        16.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.64,         0.49,        52.31,        35.25,         4.39,         0.13,         0.00,         0.16,         0.06,         0.00
nw_kernel2_pim__k2_Tahiti1, 618, 7186, 0, {    256       1       1}, {   16     1     1},         0.03526, 2304, 26, 24, 0, NA,        16.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.53,         0.41,        52.31,        35.25,         3.64,         0.11,         0.00,         0.13,         0.06,         0.00
nw_kernel2_pim__k2_Tahiti1, 619, 7187, 0, {    256       1       1}, {   16     1     1},         0.03452, 2304, 26, 24, 0, NA,        16.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.56,         0.43,        52.31,        35.25,         3.81,         0.12,         0.00,         0.14,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 620, 7188, 0, {    256       1       1}, {   16     1     1},         0.03496, 2304, 26, 24, 0, NA,        16.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.56,         0.43,        52.31,        35.25,         3.84,         0.12,         0.00,         0.14,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 621, 7189, 0, {    256       1       1}, {   16     1     1},         0.03452, 2304, 26, 24, 0, NA,        16.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.56,         0.43,        52.31,        35.25,         3.79,         0.11,         0.00,         0.14,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 622, 7190, 0, {    256       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,        16.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.57,         0.43,        52.31,        35.25,         3.85,         0.12,         0.00,         0.14,         0.28,         0.00
nw_kernel2_pim__k2_Tahiti1, 623, 7191, 0, {    256       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        16.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.56,         0.43,        52.31,        35.25,         3.82,         0.12,         0.00,         0.14,         0.34,         0.00
nw_kernel2_pim__k2_Tahiti1, 624, 7192, 0, {    240       1       1}, {   16     1     1},         0.03526, 2304, 26, 24, 0, NA,        15.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.51,         0.39,        49.31,        36.01,         3.69,         0.11,         0.00,         0.12,         0.28,         0.00
nw_kernel2_pim__k2_Tahiti1, 625, 7193, 0, {    256       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        16.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.54,         0.41,        52.31,        37.76,         3.65,         0.11,         0.00,         0.13,         0.19,         0.00
nw_kernel2_pim__k2_Tahiti1, 626, 7194, 0, {    240       1       1}, {   16     1     1},         0.03496, 2304, 26, 24, 0, NA,        15.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.61,         0.47,        49.31,        41.00,         4.45,         0.13,         0.00,         0.15,         0.22,         0.00
nw_kernel2_pim__k2_Tahiti1, 627, 7195, 0, {    240       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        15.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.51,         0.39,        49.31,        41.00,         3.69,         0.11,         0.00,         0.12,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 628, 7196, 0, {    240       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        15.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.52,         0.40,        49.31,        36.01,         3.80,         0.11,         0.00,         0.13,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 629, 7197, 0, {    240       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        15.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.51,         0.39,        49.31,        38.60,         3.66,         0.11,         0.00,         0.12,         0.12,         0.00
nw_kernel2_pim__k2_Tahiti1, 630, 7198, 0, {    240       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        15.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.50,         0.39,        49.31,        36.01,         3.65,         0.11,         0.00,         0.12,         0.12,         0.00
nw_kernel2_pim__k2_Tahiti1, 631, 7199, 0, {    240       1       1}, {   16     1     1},         0.03496, 2304, 26, 24, 0, NA,        15.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.51,         0.39,        49.31,        38.60,         3.72,         0.11,         0.00,         0.12,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 632, 7200, 0, {    240       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        15.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.61,         0.47,        49.31,        41.00,         4.45,         0.13,         0.00,         0.15,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 633, 7201, 0, {    224       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        14.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.57,         0.44,        46.31,        36.85,         4.44,         0.13,         0.00,         0.14,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 634, 7202, 0, {    240       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        15.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.48,         0.37,        49.31,        36.01,         3.52,         0.11,         0.00,         0.12,         0.03,         0.00
nw_kernel2_pim__k2_Tahiti1, 635, 7203, 0, {    224       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        14.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.57,         0.44,        46.31,        39.54,         4.43,         0.13,         0.00,         0.14,         0.38,         0.00
nw_kernel2_pim__k2_Tahiti1, 636, 7204, 0, {    224       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        14.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.46,         0.35,        46.31,        36.85,         3.55,         0.11,         0.00,         0.11,         0.12,         0.00
nw_kernel2_pim__k2_Tahiti1, 637, 7205, 0, {    224       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        14.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.45,         0.35,        46.31,        36.85,         3.52,         0.11,         0.00,         0.11,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 638, 7206, 0, {    224       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        14.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.57,         0.44,        46.31,        42.01,         4.44,         0.13,         0.00,         0.14,         0.03,         0.00
nw_kernel2_pim__k2_Tahiti1, 639, 7207, 0, {    224       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        14.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.49,         0.38,        46.31,        36.85,         3.84,         0.12,         0.00,         0.12,         0.03,         0.00
nw_kernel2_pim__k2_Tahiti1, 640, 7208, 0, {    224       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,        14.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.50,         0.38,        46.31,        36.85,         3.86,         0.12,         0.00,         0.12,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 641, 7209, 0, {    224       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        14.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.47,         0.36,        46.31,        39.54,         3.68,         0.11,         0.00,         0.12,         0.03,         0.00
nw_kernel2_pim__k2_Tahiti1, 642, 7210, 0, {    208       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        13.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.45,         0.35,        43.31,        37.78,         3.81,         0.11,         0.00,         0.11,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 643, 7211, 0, {    224       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        14.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.49,         0.38,        46.31,        42.01,         3.85,         0.12,         0.00,         0.12,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 644, 7212, 0, {    208       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        13.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.44,         0.34,        43.31,        34.71,         3.67,         0.11,         0.00,         0.11,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 645, 7213, 0, {    208       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        13.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.53,         0.41,        43.31,        40.57,         4.44,         0.13,         0.00,         0.13,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 646, 7214, 0, {    208       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        13.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.46,         0.35,        43.31,        37.78,         3.82,         0.12,         0.00,         0.11,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 647, 7215, 0, {    208       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        13.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.53,         0.41,        43.31,        37.78,         4.46,         0.13,         0.00,         0.13,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 648, 7216, 0, {    208       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,        13.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.46,         0.35,        43.31,        37.78,         3.82,         0.12,         0.00,         0.11,         0.03,         0.00
nw_kernel2_pim__k2_Tahiti1, 649, 7217, 0, {    208       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        13.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.53,         0.41,        43.31,        37.78,         4.44,         0.13,         0.00,         0.13,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 650, 7218, 0, {    208       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        13.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.46,         0.35,        43.31,        40.57,         3.81,         0.12,         0.00,         0.11,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 651, 7219, 0, {    192       1       1}, {   16     1     1},         0.03496, 2304, 26, 24, 0, NA,        12.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.49,         0.37,        40.31,        35.62,         4.40,         0.13,         0.00,         0.12,         0.03,         0.00
nw_kernel2_pim__k2_Tahiti1, 652, 7220, 0, {    208       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        13.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.53,         0.41,        43.31,        37.78,         4.44,         0.13,         0.00,         0.13,         0.06,         0.00
nw_kernel2_pim__k2_Tahiti1, 653, 7221, 0, {    192       1       1}, {   16     1     1},         0.03496, 2304, 26, 24, 0, NA,        12.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.42,         0.32,        40.31,        38.82,         3.84,         0.12,         0.00,         0.10,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 654, 7222, 0, {    192       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        12.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.40,         0.31,        40.31,        38.82,         3.66,         0.11,         0.00,         0.10,         0.16,         0.00
nw_kernel2_pim__k2_Tahiti1, 655, 7223, 0, {    192       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        12.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.49,         0.37,        40.31,        38.82,         4.43,         0.13,         0.00,         0.12,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 656, 7224, 0, {    192       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        12.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.38,         0.29,        40.31,        38.82,         3.46,         0.10,         0.00,         0.09,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 657, 7225, 0, {    192       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        12.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.49,         0.37,        40.31,        38.82,         4.41,         0.13,         0.00,         0.12,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 658, 7226, 0, {    192       1       1}, {   16     1     1},         0.03467, 2304, 26, 24, 0, NA,        12.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.49,         0.37,        40.31,        38.82,         4.40,         0.13,         0.00,         0.12,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 659, 7227, 0, {    192       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        12.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.40,         0.31,        40.31,        38.82,         3.67,         0.11,         0.00,         0.10,         0.03,         0.00
nw_kernel2_pim__k2_Tahiti1, 660, 7228, 0, {    176       1       1}, {   16     1     1},         0.03496, 2304, 26, 24, 0, NA,        11.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.45,         0.34,        37.31,        39.98,         4.43,         0.13,         0.00,         0.11,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 661, 7229, 0, {    192       1       1}, {   16     1     1},         0.03526, 2304, 26, 24, 0, NA,        12.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.49,         0.38,        40.31,        41.71,         4.44,         0.13,         0.00,         0.12,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 662, 7230, 0, {    176       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,        11.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.35,         0.27,        37.31,        39.98,         3.45,         0.10,         0.00,         0.09,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 663, 7231, 0, {    176       1       1}, {   16     1     1},         0.03496, 2304, 26, 24, 0, NA,        11.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.37,         0.28,        37.31,        39.98,         3.66,         0.11,         0.00,         0.09,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 664, 7232, 0, {    176       1       1}, {   16     1     1},         0.03511, 2304, 26, 24, 0, NA,        11.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.37,         0.29,        37.31,        39.98,         3.68,         0.11,         0.00,         0.09,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 665, 7233, 0, {    176       1       1}, {   16     1     1},         0.03481, 2304, 26, 24, 0, NA,        11.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.39,         0.30,        37.31,        39.98,         3.82,         0.12,         0.00,         0.09,         0.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 666, 7234, 0, {    176       1       1}, {   16     1     1},         0.03496, 2304, 26, 24, 0, NA,        11.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.45,         0.35,        37.31,        39.98,         4.45,         0.13,         0.00,         0.11,         0.00,         0.00
