Exec_Order, ThreadId, elapsed_us, elapsed_uc, COMMIT_CYC, INSTRUCTIONS, CLOCK_CYC, L2_CACHE_MISS
405, 12456, 3, 11400, 473, 1008, 4832, 3 
406, 12456, 15, 53200, 2367, 4595, 29281, 278 
407, 12456, 1, 3800, 340, 704, 3114, 5 
1, 12517, 2832, 10757800, 1019312, 2475192, 5636845, 32433 
408, 12456, 2, 7600, 357, 639, 7247, 64 
409, 12456, 1, 3800, 339, 704, 3473, 8 
1, 12518, 3373, 12817400, 1018171, 2475186, 5370055, 31245 
410, 12456, 2, 7600, 357, 639, 7200, 64 
411, 12456, 1, 7600, 343, 704, 3375, 9 
1, 12519, 3426, 13018800, 1019992, 2476292, 5616593, 32910 
412, 12456, 2, 7600, 373, 719, 7751, 60 
413, 12456, 1, 3800, 341, 705, 2600, 8 
414, 12456, 1, 3800, 336, 705, 2008, 0 
415, 12456, 1, 7600, 324, 669, 3751, 20 
416, 12456, 7228, 27462600, 18271479, 39039434, 26568814, 392320 
417, 12456, 2, 3800, 411, 729, 9941, 81 
418, 12456, 7114, 27033200, 18375581, 39193313, 26277234, 392145 
419, 12456, 2, 7600, 395, 729, 6515, 46 
420, 12456, 7157, 27196600, 18424194, 39181642, 26433599, 392148 
421, 12456, 3, 11400, 807, 2027, 11942, 101 
422, 12456, 7, 22800, 486, 1008, 6489, 37 
423, 12456, 1, 3800, 353, 721, 3512, 9 
424, 12456, 3, 11400, 477, 1008, 4792, 6 
425, 12456, 1, 3800, 354, 721, 2962, 2 
426, 12456, 3, 7600, 476, 1008, 4323, 1 
427, 12456, 15, 57000, 2390, 4568, 30283, 304 
428, 12456, 1, 0, 346, 704, 2658, 4 
1, 12520, 3235, 12289200, 1022739, 2476248, 5549773, 32467 
429, 12456, 2, 7600, 354, 639, 6878, 63 
430, 12456, 1, 3800, 341, 704, 3388, 12 
1, 12521, 3363, 12775600, 1018873, 2474486, 5437377, 32131 
431, 12456, 2, 7600, 356, 639, 8095, 67 
432, 12456, 1, 3800, 341, 704, 3060, 10 
1, 12522, 3285, 12483000, 1021357, 2478187, 5568059, 32457 
433, 12456, 2, 7600, 374, 719, 7892, 81 
434, 12456, 1, 3800, 339, 705, 2532, 7 
435, 12456, 0, 3800, 333, 705, 1975, 1 
436, 12456, 1, 7600, 321, 669, 3443, 19 
437, 12456, 7269, 27629800, 18243303, 39042767, 26677159, 392219 
438, 12456, 2, 3800, 387, 729, 6245, 41 
439, 12456, 7133, 27105400, 18373867, 39193315, 26306509, 392171 
440, 12456, 2, 7600, 422, 729, 9503, 91 
441, 12456, 7135, 27116800, 18430631, 39182948, 26352574, 392178 
442, 12456, 2, 11400, 825, 2027, 14338, 130 
443, 12456, 7, 22800, 485, 1008, 6884, 36 
444, 12456, 1, 3800, 357, 721, 3435, 10 
445, 12456, 3, 11400, 477, 1008, 5304, 7 
446, 12456, 1, 3800, 348, 721, 3211, 5 
447, 12456, 3, 11400, 470, 1008, 4061, 4 
448, 12456, 14, 57000, 2388, 4595, 29461, 292 
449, 12456, 1, 0, 343, 704, 2759, 3 
1, 12523, 3511, 13345600, 1023333, 2477380, 5554173, 31846 
450, 12456, 2, 7600, 356, 639, 7601, 66 
451, 12456, 2, 3800, 344, 704, 3260, 10 
1, 12524, 3531, 13421600, 1020844, 2477749, 5463728, 31063 
452, 12456, 2, 7600, 356, 639, 7276, 61 
453, 12456, 2, 3800, 341, 704, 3264, 9 
1, 12525, 3558, 13520400, 1022002, 2480520, 5532000, 32260 
454, 12456, 2, 7600, 372, 719, 7063, 65 
455, 12456, 1, 3800, 338, 705, 2365, 10 
456, 12456, 1, 3800, 334, 705, 1903, 0 
457, 12456, 1, 3800, 327, 669, 4053, 41 
458, 12456, 7257, 27576600, 18251651, 39043731, 26631553, 392297 
459, 12456, 2, 3800, 385, 729, 5401, 31 
460, 12456, 7126, 27082600, 18434985, 39193314, 26315070, 392135 
461, 12456, 3, 7600, 421, 729, 10037, 92 
462, 12456, 7131, 27101600, 18370821, 39182503, 26310644, 392192 
463, 12456, 3, 7600, 807, 2027, 12057, 100 
464, 12456, 7, 22800, 488, 1008, 6993, 34 
465, 12456, 1, 3800, 354, 721, 3825, 4 
466, 12456, 4, 15200, 475, 1008, 4932, 2 
467, 12456, 1, 3800, 359, 721, 3622, 2 
468, 12456, 2, 11400, 480, 1008, 4989, 0 
469, 12456, 15, 57000, 2487, 4822, 30580, 289 
470, 12456, 1, 3800, 342, 704, 2823, 3 
1, 12526, 3283, 12479200, 1022129, 2479219, 5741914, 31352 
471, 12456, 2, 7600, 354, 639, 7056, 63 
472, 12456, 2, 3800, 341, 704, 3551, 8 
1, 12527, 3335, 12673000, 1020536, 2478440, 5360282, 30648 
473, 12456, 3, 7600, 352, 639, 8198, 63 
474, 12456, 1, 3800, 342, 704, 3185, 10 
1, 12528, 3562, 13535600, 1020218, 2476585, 5691502, 32450 
475, 12456, 2, 11400, 372, 719, 7959, 62 
476, 12456, 1, 3800, 342, 705, 2483, 3 
477, 12456, 1, 3800, 334, 705, 1969, 2 
478, 12456, 1, 3800, 324, 669, 3479, 21 
479, 12456, 7234, 27493000, 18283672, 39042225, 26622355, 392304 
480, 12456, 1, 7600, 393, 729, 8008, 60 
481, 12456, 7162, 27219400, 18388210, 39193314, 26427284, 392154 
482, 12456, 1, 7600, 394, 729, 6405, 47 
483, 12456, 7128, 27086400, 18435302, 39182321, 26338575, 392153 
484, 12456, 3, 7600, 795, 2027, 8888, 67 
485, 12456, 4, 15200, 484, 1008, 6124, 25 
486, 12456, 1, 3800, 352, 721, 3427, 6 
487, 12456, 7, 22800, 477, 1008, 18418, 1 
488, 12456, 1, 3800, 354, 721, 3470, 0 
489, 12456, 3, 7600, 478, 1008, 4879, 2 
490, 12456, 15, 53200, 2483, 4822, 30156, 287 
491, 12456, 1, 3800, 350, 704, 2857, 3 
1, 12529, 3660, 13911800, 1029883, 2490759, 5993372, 33637 
492, 12456, 2, 7600, 353, 639, 7066, 61 
493, 12456, 1, 3800, 338, 704, 3044, 6 
1, 12530, 3605, 13695200, 1019997, 2475281, 5469794, 32564 
494, 12456, 2, 11400, 355, 639, 7315, 64 
495, 12456, 1, 3800, 342, 704, 3475, 13 
1, 12531, 3545, 13467200, 1021233, 2479139, 5487630, 31351 
496, 12456, 2, 7600, 370, 719, 7716, 65 
497, 12456, 1, 0, 340, 705, 2370, 4 
498, 12456, 1, 0, 333, 705, 1977, 0 
499, 12456, 1, 3800, 324, 669, 3505, 20 
500, 12456, 7238, 27508200, 18215192, 39041578, 26635065, 392237 
501, 12456, 1, 3800, 387, 729, 6007, 40 
502, 12456, 7126, 27082600, 18434911, 39193314, 26313383, 392120 
503, 12456, 1, 7600, 396, 729, 6339, 49 
504, 12456, 7145, 27154800, 18424963, 39182260, 26357549, 392144 
505, 12456, 4, 11400, 803, 2027, 16353, 157 
506, 12456, 7, 26600, 476, 1008, 7148, 25 
507, 12456, 1, 3800, 353, 721, 3459, 3 
508, 12456, 3, 11400, 472, 1008, 4937, 7 
509, 12456, 1, 3800, 350, 721, 3080, 2 
510, 12456, 3, 11400, 474, 1008, 4305, 2 
511, 12456, 14, 53200, 2401, 4595, 28543, 284 
512, 12456, 1, 3800, 345, 704, 2895, 4 
1, 12532, 3461, 13155600, 1019679, 2475567, 5514443, 32224 
513, 12456, 2, 7600, 356, 639, 7156, 64 
514, 12456, 1, 3800, 344, 704, 3363, 10 
1, 12533, 3847, 14618600, 1021683, 2478179, 5706775, 33128 
515, 12456, 2, 7600, 353, 639, 7363, 61 
516, 12456, 1, 3800, 342, 704, 3361, 9 
1, 12534, 3373, 12821200, 1020938, 2478424, 5446382, 32108 
517, 12456, 2, 11400, 369, 719, 7501, 66 
518, 12456, 0, 3800, 339, 705, 2240, 3 
519, 12456, 1, 3800, 332, 705, 1913, 1 
520, 12456, 1, 3800, 325, 669, 3571, 21 
521, 12456, 7256, 27572800, 18228040, 39040781, 26646437, 392324 
522, 12456, 2, 3800, 385, 729, 6648, 38 
523, 12456, 7115, 27033200, 18354655, 39193314, 26286303, 392127 
524, 12456, 2, 7600, 431, 729, 11113, 94 
525, 12456, 7165, 27230800, 18443776, 39182203, 26453637, 392198 
526, 12456, 3, 7600, 794, 2027, 9801, 71 
527, 12456, 4, 19000, 480, 1008, 5883, 35 
528, 12456, 1, 3800, 354, 721, 3365, 11 
529, 12456, 3, 7600, 482, 1008, 4804, 6 
530, 12456, 1, 3800, 362, 721, 3342, 1 
531, 12456, 3, 11400, 475, 1008, 4691, 3 
532, 12456, 14, 57000, 2403, 4595, 30636, 295 
533, 12456, 1, 3800, 343, 704, 2827, 3 
1, 12535, 3738, 14208200, 1021592, 2478519, 5651004, 32547 
534, 12456, 2, 7600, 355, 639, 7440, 57 
535, 12456, 1, 3800, 344, 704, 3355, 7 
1, 12536, 3625, 13775000, 1021993, 2480546, 5753147, 33065 
536, 12456, 2, 7600, 352, 639, 7423, 64 
537, 12456, 1, 3800, 341, 704, 3587, 10 
1, 12537, 3948, 15006200, 1021785, 2480350, 5605948, 31448 
538, 12456, 2, 7600, 370, 719, 7632, 64 
539, 12456, 1, 0, 340, 705, 2476, 3 
540, 12456, 1, 3800, 332, 705, 1961, 2 
541, 12456, 1, 3800, 325, 669, 3503, 20 
542, 12456, 7255, 27569000, 18190063, 39040417, 26640622, 392193 
543, 12456, 1, 3800, 393, 729, 5711, 40 
544, 12456, 7132, 27109200, 18363399, 39193316, 26287877, 392128 
545, 12456, 1, 3800, 400, 729, 6412, 41 
546, 12456, 7152, 27181400, 18425130, 39182209, 26424046, 392144 
547, 12456, 2, 11400, 794, 2027, 10337, 69 
548, 12456, 5, 19000, 482, 1008, 5757, 26 
549, 12456, 1, 3800, 350, 721, 2814, 1 
550, 12456, 4, 11400, 477, 1008, 4778, 8 
551, 12456, 0, 3800, 356, 721, 3314, 7 
552, 12456, 3, 11400, 479, 1008, 4892, 3 
553, 12456, 14, 53200, 2285, 4368, 28360, 287 
554, 12456, 1, 3800, 340, 704, 2703, 3 
1, 12538, 3498, 13292400, 1023615, 2483083, 6166376, 32400 
555, 12456, 2, 7600, 352, 639, 6877, 60 
556, 12456, 1, 3800, 341, 704, 3508, 11 
1, 12539, 3557, 13516600, 1023952, 2485746, 5626542, 31671 
557, 12456, 2, 7600, 356, 639, 6873, 62 
558, 12456, 1, 3800, 342, 704, 3027, 10 
1, 12540, 3630, 13794000, 1023959, 2485031, 5514212, 31629 
559, 12456, 2, 7600, 370, 719, 7381, 58 
560, 12456, 1, 0, 336, 705, 2368, 5 
561, 12456, 0, 3800, 334, 705, 1908, 2 
562, 12456, 3, 15200, 325, 669, 11392, 26 
563, 12456, 7258, 27580400, 18185901, 39038884, 26644419, 392302 
564, 12456, 2, 7600, 423, 729, 9327, 75 
565, 12456, 7137, 27124400, 18360734, 39193314, 26440644, 392154 
566, 12456, 2, 3800, 388, 729, 7139, 48 
567, 12456, 7164, 27227000, 18341854, 39181734, 26456322, 392147 
568, 12456, 2, 7600, 787, 2027, 8609, 70 
569, 12456, 6, 19000, 480, 1008, 5733, 25 
570, 12456, 0, 3800, 350, 721, 2799, 3 
571, 12456, 3, 11400, 478, 1008, 4075, 2 
572, 12456, 1, 3800, 350, 721, 2736, 0 
573, 12456, 2, 11400, 479, 1008, 4214, 2 
574, 12456, 14, 53200, 2268, 4311, 27234, 290 
575, 12456, 1, 0, 348, 704, 2983, 3 
1, 12541, 3569, 13562200, 1022715, 2482693, 5763273, 30799 
576, 12456, 2, 7600, 355, 639, 7525, 63 
577, 12456, 1, 7600, 341, 704, 3622, 11 
1, 12542, 3425, 13018800, 1022677, 2484552, 5376679, 30570 
578, 12456, 2, 7600, 353, 639, 7055, 65 
579, 12456, 1, 3800, 344, 704, 4140, 9 
1, 12543, 3890, 14778200, 1024107, 2483473, 5599317, 33149 
580, 12456, 2, 11400, 373, 719, 8964, 67 
581, 12456, 1, 3800, 341, 705, 2396, 5 
582, 12456, 1, 3800, 334, 705, 1957, 0 
583, 12456, 1, 3800, 324, 669, 3354, 20 
584, 12456, 7236, 27500600, 18178988, 39036800, 26561253, 392205 
585, 12456, 2, 3800, 385, 729, 5616, 40 
586, 12456, 7128, 27090200, 18359358, 39193315, 26279213, 392131 
587, 12456, 2, 3800, 409, 729, 7765, 44 
588, 12456, 7134, 27113000, 18429970, 39181327, 26344922, 392152 
589, 12456, 2, 11400, 805, 2027, 10409, 104 
590, 12456, 6, 22800, 479, 1008, 6702, 35 
591, 12456, 1, 3800, 357, 721, 3539, 1 
592, 12456, 3, 11400, 476, 1008, 5098, 2 
593, 12456, 1, 3800, 356, 721, 3349, 0 
594, 12456, 3, 11400, 477, 1008, 4815, 4 
595, 12456, 14, 53200, 2285, 4311, 29503, 289 
596, 12456, 1, 3800, 344, 704, 3162, 3 
1, 12544, 3933, 14949200, 1032806, 2494295, 6468289, 36620 
597, 12456, 2, 7600, 358, 639, 7400, 60 
598, 12456, 1, 3800, 337, 704, 4044, 9 
1, 12545, 3757, 14280400, 1021193, 2477094, 5703931, 32897 
599, 12456, 2, 7600, 356, 639, 7033, 67 
600, 12456, 1, 7600, 343, 704, 4153, 6 
1, 12546, 3638, 13824400, 1021615, 2479824, 5559639, 32444 
601, 12456, 2, 7600, 372, 719, 8053, 62 
602, 12456, 1, 3800, 338, 705, 2410, 2 
603, 12456, 1, 3800, 333, 705, 2004, 2 
604, 12456, 1, 3800, 326, 669, 3486, 23 
605, 12456, 7270, 27633600, 18178332, 39034983, 26708622, 392276 
606, 12456, 2, 7600, 402, 729, 7829, 65 
607, 12456, 7114, 27037000, 18343800, 39193313, 26263754, 392104 
608, 12456, 2, 3800, 410, 729, 9393, 67 
609, 12456, 7148, 27166200, 18427535, 39180729, 26421386, 392167 
610, 12456, 3, 7600, 790, 2027, 9409, 72 
611, 12456, 5, 19000, 483, 1008, 5721, 24 
612, 12456, 0, 3800, 357, 721, 2979, 3 
613, 12456, 2, 11400, 471, 1008, 4537, 5 
614, 12456, 1, 3800, 352, 721, 3207, 5 
615, 12456, 3, 11400, 472, 1008, 4978, 5 
616, 12456, 14, 49400, 2265, 4311, 27527, 286 
617, 12456, 1, 3800, 346, 704, 2627, 3 
1, 12547, 3313, 12589400, 1024950, 2482175, 5534639, 31153 
618, 12456, 2, 7600, 354, 639, 6990, 61 
619, 12456, 1, 3800, 345, 704, 3193, 7 
1, 12548, 3609, 13718000, 1019574, 2475603, 5530073, 31423 
620, 12456, 2, 7600, 350, 639, 7365, 57 
621, 12456, 1, 3800, 342, 704, 4605, 8 
1, 12549, 3908, 14854200, 1019975, 2474219, 5667784, 33106 
622, 12456, 2, 7600, 372, 719, 7963, 61 
623, 12456, 1, 3800, 338, 705, 2298, 8 
624, 12456, 1, 0, 340, 705, 1913, 3 
625, 12456, 1, 3800, 324, 669, 3414, 21 
626, 12456, 7278, 27660200, 18178149, 39033628, 26691770, 392234 
627, 12456, 2, 3800, 392, 729, 6123, 39 
628, 12456, 7155, 27196600, 18343682, 39193315, 26375392, 392117 
629, 12456, 2, 3800, 417, 729, 7957, 70 
630, 12456, 7121, 27063600, 18343065, 39180590, 26292874, 392182 
631, 12456, 3, 11400, 804, 2027, 15766, 160 
632, 12456, 7, 26600, 477, 1008, 6725, 32 
633, 12456, 1, 3800, 353, 721, 3405, 2 
634, 12456, 3, 11400, 472, 1008, 4917, 3 
635, 12456, 1, 3800, 352, 721, 3458, 2 
636, 12456, 3, 11400, 474, 1008, 4892, 1 
637, 12456, 14, 53200, 2261, 4311, 28586, 276 
638, 12456, 0, 3800, 345, 704, 2748, 3 
1, 12550, 3684, 13999200, 1023085, 2473613, 5917782, 32835 
639, 12456, 2, 7600, 355, 639, 7169, 62 
640, 12456, 1, 3800, 342, 704, 3224, 11 
1, 12551, 3575, 13585000, 1017970, 2472902, 5423694, 30386 
641, 12456, 2, 7600, 356, 639, 6945, 65 
642, 12456, 1, 3800, 340, 704, 3510, 12 
1, 12552, 3687, 14010600, 1018540, 2472742, 5494162, 30570 
643, 12456, 2, 7600, 373, 719, 8117, 62 
644, 12456, 1, 0, 338, 705, 2331, 5 
645, 12456, 1, 3800, 334, 705, 1993, 1 
646, 12456, 1, 3800, 325, 669, 3570, 19 
647, 12456, 7300, 27747600, 18165226, 39033067, 26880877, 392240 
648, 12456, 2, 3800, 382, 729, 5325, 36 
649, 12456, 7140, 27135800, 18367605, 39193315, 26341297, 392117 
650, 12456, 2, 3800, 430, 729, 10291, 88 
651, 12456, 7149, 27166200, 18364358, 39180317, 26389744, 392293 
652, 12456, 3, 7600, 805, 2027, 9830, 78 
653, 12456, 5, 22800, 477, 1008, 5900, 40 
654, 12456, 1, 3800, 351, 721, 3276, 4 
655, 12456, 3, 11400, 472, 1008, 4613, 1 
656, 12456, 1, 3800, 354, 721, 3326, 3 
657, 12456, 3, 7600, 472, 1008, 4625, 1 
658, 12456, 14, 57000, 2263, 4305, 29248, 285 
659, 12456, 1, 3800, 338, 704, 2929, 4 
1, 12553, 3512, 13345600, 1019137, 2473738, 5588648, 30622 
660, 12456, 2, 7600, 351, 639, 7271, 61 
661, 12456, 2, 3800, 341, 704, 3247, 9 
1, 12554, 3703, 14075200, 1020332, 2476685, 5564230, 32306 
662, 12456, 2, 7600, 353, 639, 7325, 62 
663, 12456, 1, 3800, 343, 704, 3045, 10 
1, 12555, 3604, 13695200, 1018600, 2473043, 5449909, 30459 
664, 12456, 2, 11400, 376, 719, 7984, 78 
665, 12456, 1, 3800, 337, 705, 2422, 4 
666, 12456, 1, 3800, 334, 705, 1977, 1 
667, 12456, 1, 7600, 324, 669, 3488, 15 
668, 12456, 7248, 27542400, 18177328, 39032597, 26621458, 392298 
669, 12456, 1, 3800, 383, 729, 5217, 43 
670, 12456, 7131, 27101600, 18363184, 39193314, 26357825, 392126 
671, 12456, 2, 3800, 394, 729, 6609, 47 
672, 12456, 7140, 27135800, 18411382, 39180245, 26344011, 392169 
673, 12456, 3, 7600, 789, 2027, 10531, 93 
674, 12456, 5, 22800, 488, 1008, 5954, 43 
675, 12456, 1, 3800, 354, 721, 2684, 0 
676, 12456, 3, 11400, 476, 1008, 4379, 3 
677, 12456, 1, 3800, 358, 721, 3401, 5 
678, 12456, 3, 11400, 477, 1008, 4696, 1 
679, 12456, 14, 53200, 1861, 3590, 25720, 270 
680, 12456, 1, 3800, 341, 704, 2844, 3 
1, 12556, 3634, 13809200, 1018270, 2470169, 5901896, 32389 
681, 12456, 2, 7600, 356, 639, 7273, 61 
682, 12456, 1, 3800, 338, 704, 3438, 8 
1, 12557, 4034, 15333000, 1020292, 2472273, 5819358, 35043 
683, 12456, 2, 7600, 353, 639, 7622, 61 
684, 12456, 1, 3800, 341, 704, 3394, 7 
1, 12558, 3458, 13140400, 1019894, 2473711, 5490553, 30407 
685, 12456, 2, 7600, 374, 719, 8133, 61 
686, 12456, 1, 3800, 339, 705, 2399, 4 
687, 12456, 1, 3800, 334, 705, 1958, 3 
688, 12456, 2, 3800, 324, 669, 3469, 23 
689, 12456, 7227, 27466400, 18175390, 39032322, 26621982, 392282 
690, 12456, 2, 7600, 413, 729, 9018, 75 
691, 12456, 7131, 27101600, 18458966, 39193314, 26322654, 392152 
692, 12456, 2, 3800, 399, 729, 7415, 47 
693, 12456, 7141, 27139600, 18375192, 39180178, 26378871, 392157 
694, 12456, 2, 7600, 809, 2027, 10728, 84 
695, 12456, 6, 19000, 481, 1008, 5679, 34 
696, 12456, 1, 3800, 347, 721, 2856, 4 
697, 12456, 3, 11400, 471, 1008, 4350, 2 
698, 12456, 1, 3800, 349, 721, 2808, 0 
699, 12456, 3, 11400, 473, 1008, 4481, 4 
700, 12456, 13, 49400, 1732, 3367, 24763, 236 
701, 12456, 1, 3800, 343, 704, 2825, 3 
1, 12559, 3522, 13387400, 1027275, 2488103, 5667549, 30671 
702, 12456, 2, 7600, 357, 639, 7209, 62 
703, 12456, 1, 7600, 342, 704, 3472, 7 
1, 12560, 3083, 11715400, 1020759, 2476043, 5482414, 30346 
704, 12456, 2, 7600, 353, 639, 7254, 62 
705, 12456, 1, 3800, 342, 704, 3161, 9 
1, 12561, 3695, 14041000, 1018732, 2472540, 5512667, 32132 
706, 12456, 2, 7600, 375, 719, 8171, 65 
707, 12456, 1, 0, 341, 705, 2464, 4 
708, 12456, 1, 0, 331, 705, 1930, 2 
709, 12456, 1, 3800, 324, 669, 3793, 20 
710, 12456, 7242, 27523400, 18174703, 39032250, 26605817, 392288 
711, 12456, 1, 3800, 389, 729, 5337, 35 
712, 12456, 7125, 27078800, 18434896, 39193314, 26321284, 392111 
713, 12456, 2, 7600, 396, 729, 7970, 56 
714, 12456, 7147, 27162400, 18445937, 39180175, 26421357, 392162 
715, 12456, 2, 11400, 790, 2027, 9281, 77 
716, 12456, 6, 19000, 485, 1008, 5796, 24 
717, 12456, 1, 3800, 347, 721, 2977, 4 
718, 12456, 3, 7600, 479, 1008, 4547, 3 
719, 12456, 1, 3800, 355, 721, 3285, 3 
720, 12456, 3, 11400, 477, 1008, 4708, 3 
721, 12456, 14, 49400, 1724, 3367, 25517, 235 
722, 12456, 1, 3800, 345, 704, 2748, 3 
1, 12562, 3325, 12638800, 1017939, 2469667, 5640953, 30506 
723, 12456, 2, 7600, 353, 639, 7711, 72 
724, 12456, 1, 3800, 339, 704, 3264, 12 
1, 12563, 3402, 12927600, 1017643, 2468789, 5481222, 30484 
725, 12456, 2, 7600, 355, 639, 7493, 65 
726, 12456, 1, 3800, 338, 704, 3267, 7 
1, 12564, 3570, 13566000, 1018855, 2473385, 5552598, 29636 
727, 12456, 2, 7600, 369, 719, 7783, 64 
728, 12456, 1, 0, 341, 705, 2335, 7 
729, 12456, 1, 3800, 334, 705, 1918, 2 
730, 12456, 1, 3800, 326, 669, 3697, 19 
731, 12456, 7241, 27519600, 18177006, 39031989, 26553754, 392336 
732, 12456, 2, 7600, 421, 729, 8912, 68 
733, 12456, 7130, 27094000, 18435089, 39193314, 26321438, 392157 
734, 12456, 2, 7600, 395, 729, 6910, 53 
735, 12456, 7144, 27147200, 18346492, 39180176, 26378890, 392166 
736, 12456, 2, 11400, 794, 2027, 11313, 98 
737, 12456, 4, 11400, 480, 1008, 5606, 30 
738, 12456, 1, 3800, 349, 721, 2812, 2 
739, 12456, 3, 11400, 477, 1008, 4623, 3 
740, 12456, 1, 3800, 348, 721, 2722, 2 
741, 12456, 3, 11400, 477, 1008, 4414, 0 
742, 12456, 13, 49400, 1729, 3367, 24081, 236 
743, 12456, 1, 3800, 346, 704, 2906, 3 
1, 12565, 3604, 13695200, 1019932, 2471200, 5661960, 31497 
744, 12456, 2, 7600, 355, 639, 7371, 64 
745, 12456, 1, 3800, 340, 704, 3308, 10 
1, 12566, 3397, 12908600, 1017663, 2469971, 5493251, 30305 
746, 12456, 2, 7600, 354, 639, 7551, 63 
747, 12456, 2, 3800, 339, 704, 4192, 7 
1, 12567, 3584, 13615400, 1017375, 2467836, 5555405, 31668 
748, 12456, 3, 7600, 374, 719, 7719, 67 
749, 12456, 1, 3800, 338, 705, 2439, 3 
750, 12456, 1, 3800, 332, 705, 1993, 3 
751, 12456, 1, 7600, 324, 669, 3799, 21 
752, 12456, 7245, 27538600, 18174220, 39031785, 26576506, 392301 
753, 12456, 2, 3800, 390, 729, 4938, 38 
754, 12456, 7121, 27063600, 18353153, 39193314, 26299965, 392108 
755, 12456, 2, 3800, 414, 729, 6466, 41 
756, 12456, 7137, 27124400, 18427764, 39180176, 26336998, 392153 
757, 12456, 2, 11400, 786, 2027, 9490, 77 
758, 12456, 5, 22800, 482, 1008, 5686, 24 
759, 12456, 1, 3800, 353, 721, 3246, 4 
760, 12456, 3, 11400, 483, 1008, 5713, 3 
761, 12456, 1, 3800, 358, 721, 3451, 2 
762, 12456, 2, 11400, 474, 1008, 4623, 0 
763, 12456, 13, 49400, 1757, 3367, 25711, 238 
764, 12456, 0, 3800, 343, 704, 2819, 3 
1, 12568, 3650, 13870000, 1048862, 2542964, 5992939, 34521 
765, 12456, 2, 7600, 355, 639, 7378, 62 
766, 12456, 1, 3800, 341, 704, 3255, 12 
1, 12569, 3189, 12122000, 1022855, 2483715, 5808196, 33436 
767, 12456, 2, 7600, 356, 639, 7210, 61 
768, 12456, 1, 7600, 339, 704, 3509, 12 
1, 12570, 2994, 11381000, 1024022, 2485133, 5536606, 32968 
769, 12456, 2, 7600, 374, 719, 7978, 57 
770, 12456, 1, 3800, 337, 705, 2403, 2 
771, 12456, 1, 0, 334, 705, 1894, 1 
772, 12456, 1, 3800, 325, 669, 3423, 20 
773, 12456, 7249, 27550000, 18173253, 39031648, 26593537, 392300 
774, 12456, 2, 3800, 396, 729, 7104, 59 
775, 12456, 7137, 27124400, 18359684, 39193315, 26313960, 392169 
776, 12456, 2, 3800, 408, 729, 8417, 52 
777, 12456, 7165, 27230800, 18422602, 39180176, 26446003, 392195 
778, 12456, 2, 11400, 798, 2027, 11158, 86 
779, 12456, 5, 22800, 478, 1008, 5692, 28 
780, 12456, 1, 3800, 354, 721, 3832, 5 
781, 12456, 3, 11400, 473, 1008, 4819, 7 
782, 12456, 1, 3800, 348, 721, 2682, 3 
783, 12456, 3, 15200, 474, 1008, 4331, 2 
784, 12456, 14, 49400, 1739, 3367, 25858, 250 
785, 12456, 1, 0, 345, 704, 2725, 3 
1, 12571, 3053, 11605200, 1023635, 2484580, 5764532, 35010 
786, 12456, 2, 7600, 357, 639, 7116, 63 
787, 12456, 1, 3800, 340, 704, 3176, 11 
1, 12572, 3255, 12369000, 1023521, 2482282, 5880147, 35061 
788, 12456, 2, 7600, 351, 639, 7034, 57 
789, 12456, 1, 3800, 343, 704, 3341, 7 
1, 12573, 2944, 11191000, 1021717, 2480394, 5604303, 34290 
790, 12456, 2, 7600, 357, 719, 5350, 39 
791, 12456, 1, 3800, 340, 705, 2234, 4 
792, 12456, 1, 3800, 333, 705, 1938, 3 
793, 12456, 1, 7600, 327, 669, 3387, 18 
794, 12456, 7248, 27546200, 18202849, 39031643, 26676940, 392205 
795, 12456, 2, 3800, 389, 729, 6523, 43 
796, 12456, 7165, 27234600, 18433905, 39193314, 26453888, 392152 
797, 12456, 2, 7600, 410, 729, 10403, 82 
798, 12456, 7168, 27238400, 18437677, 39180175, 26471843, 392177 
799, 12456, 3, 7600, 787, 2027, 9976, 85 
800, 12456, 4, 11400, 478, 1008, 5815, 28 
801, 12456, 1, 3800, 353, 721, 3025, 4 
802, 12456, 3, 7600, 481, 1008, 4442, 3 
803, 12456, 1, 3800, 346, 721, 2764, 1 
804, 12456, 3, 11400, 483, 1008, 4359, 2 
805, 12456, 505, 1915200, 143790, 308771, 570396, 2776 
